Temp(K),Mass(sun=1),Type_Encoded,end_Type_Encoded,Spec_Encoded,MMK_Encoded
4202.7266,796.0979279,10,3,3,2
4190.307,110.1393513,10,3,3,2
4190.307,303.4613379,10,3,3,2
4163.241,555.5271689,10,3,3,2
4146.1987,314.2908405,10,3,3,2
4141.355,98.34247381,10,3,3,2
4138.9375,101.4478173,10,3,3,2
4110.145,102.5173173,10,3,3,2
4103.0093,12723.4842,10,3,3,2
4067.6992,11.49493706,10,3,3,2
4026.1213,49.63251808,10,3,3,2
4021.5542,67.38329273,10,3,3,2
3974.215,24501.37419,10,3,3,2
3963.108,601.9157718,10,3,3,2
3952.0623,7.526798794,10,3,3,2
3904.185,259.2406818,10,3,3,2
3834.5051,51.49869348,10,3,3,2
4248.0527,0.187603276,10,3,3,2
5046.2637,0.200076673,10,3,3,6
4982.431,0.102074734,10,3,3,2
4879.559,889.8789797,10,3,3,6
4856.164,1.777965777,10,3,3,2
4752.0103,0.067104376,10,3,3,6
4704.7114,0.693181254,10,3,3,2
4701.5913,0.684902782,10,3,3,6
4597.925,0.182994124,10,3,3,2
4597.925,3.691403329,10,3,3,6
4547.787,2.825149145,10,3,3,2
4339.045,2943.235283,10,3,3,6
4336.3916,0.523902202,10,3,3,2
4294.367,59.70357615,10,3,3,2
4245.509,0.088403359,10,3,3,2
5060.671,0.124426028,10,3,3,6
6059.8286,0.106717056,10,3,3,6
5182.7485,0.065745023,10,3,3,6
5119.134,0.147518568,10,3,3,6
5100.719,0.171181439,10,3,3,6
5046.2637,12.59276734,10,3,3,6
4975.439,0.152008353,10,3,3,6
4937.3257,0.045774473,10,3,3,6
4916.782,1.359110071,10,3,3,6
4913.3745,1.024381837,10,3,3,6
4913.3745,0.078293506,10,3,3,6
4903.1807,0.028237238,10,3,3,6
4899.7925,0.084902822,10,3,3,6
4879.559,0.12492577,10,3,3,6
4876.2036,0.428438488,10,3,3,6
4872.852,0.04801056,10,3,3,6
4866.163,0.053056366,10,3,3,6
4856.164,0.011198991,10,3,3,6
4856.164,0.03598968,10,3,3,6
4826.412,0.130367986,10,3,3,6
4810.041,0.042462087,10,3,3,6
4797.023,0.05406925,10,3,3,6
4790.5405,0.12693507,10,3,3,6
4780.8496,0.067118565,10,3,3,6
4780.8496,0.110988001,10,3,3,6
4780.8496,0.051505913,10,3,3,6
4761.5845,0.140535936,10,3,3,6
4748.8276,0.094284725,10,3,3,6
4745.6494,1.116545579,10,3,3,6
4742.475,0.055366656,10,3,3,6
4726.6665,0.061816845,10,3,3,6
4726.6665,6.754251599,10,3,3,6
4695.3643,3.182396276,10,3,3,6
4679.8677,0.887475153,10,3,3,6
4618.892,1.748840793,10,3,3,6
4606.8877,0.024939455,10,3,3,6
4600.9087,3.264366084,10,3,3,6
4559.4854,6.473142521,10,3,3,6
4536.1484,10.49688199,10,3,3,6
4521.6836,4.568403855,10,3,3,6
4513.049,1.352087883,10,3,3,6
4395.536,8156.53674,10,3,3,6
4379.2466,6.074269815,10,3,3,6
4363.077,53.36241886,10,3,3,6
4170.588,21.9778252,10,3,3,6
4074.7126,2478.289032,10,3,3,6
4058.3857,319.6990925,10,3,3,6
4058.3857,160.312365,10,3,3,6
3934.517,14.5131349,10,3,3,6
3692.7083,162.1459127,10,3,3,6
3349.0786,88.34781366,10,3,3,6
3282.4072,4.696130037,10,3,3,6
4866.163,2404.926925,11,4,3,5
3952.0623,107.9313772,9,3,3,1
4195.266,188.6296088,9,3,3,1
4195.266,896.8072321,9,3,3,1
4182.8906,155.6903032,9,3,3,1
4173.043,68.10015495,9,3,3,1
4155.92,646.2977884,9,3,3,1
4155.92,23.55707159,9,3,3,1
4122.093,514.0542062,9,3,3,1
4046.8037,735.3081485,9,3,3,1
4039.886,222.1719311,9,3,3,1
4021.5542,372.3597445,9,3,3,1
3897.746,35.24551446,9,3,3,0
4039.886,331.7446984,10,3,3,1
4046.8037,81.63394255,10,3,3,2
4030.6992,1215.072143,10,3,3,1
4023.8364,141.0608007,10,3,3,2
3895.6042,0.023549022,10,3,3,6
4806.78,0.372578151,10,3,3,6
4574.194,16.63639361,9,3,3,1
5420.489,848.7855011,9,3,4,1
4357.7134,0.126597366,4,3,4,6
4829.7,1636.125639,3,5,4,1
4304.7964,549.1102449,3,5,4,1
4180.4243,133.7673421,3,5,4,1
3992.1172,593.3787595,3,5,4,1
3965.3245,358.6819931,3,5,4,1
3956.4731,6.449710911,3,5,4,1
3949.8606,178.0860182,3,5,4,1
3923.6301,267.9775342,3,5,4,1
3880.6787,206.636705,3,5,4,1
3876.4353,140.4726604,3,5,4,1
3849.0771,479.8725,3,5,4,1
3840.7366,10.72117769,3,5,4,1
3832.4324,6612.435056,3,5,4,1
3777.3042,11717.91348,3,5,4,1
3763.2695,670.0438585,3,5,4,1
3753.3086,87.19629192,3,5,4,1
3739.4514,4467094.615,3,5,4,1
3725.6963,8.973266545,3,5,4,1
4079.4016,3.313885136,3,5,4,1
4958.0415,125.8354865,3,5,4,1
4723.5176,62.24367624,3,5,4,1
4001.1284,4.139119805,4,3,4,2
4095.8982,27.44708153,4,3,4,2
4032.992,33.30772876,4,3,4,2
3952.0623,1.353392733,4,3,4,6
4299.575,0.980878355,4,3,4,2
4093.5334,0.084734176,4,3,4,6
4618.892,0.397578654,4,3,4,6
4245.509,0.019035823,4,3,4,6
4521.6836,0.011412302,4,3,4,6
4315.277,0.183477025,4,3,4,6
4571.244,2.07898807,5,5,4,5
4752.0103,79.38825116,3,5,4,1
4046.8037,4.513679222,3,5,4,1
5740.8906,356480.8018,5,5,4,5
3290.0232,115.3763403,3,5,4,0
4278.817,2074.198144,3,5,4,0
4060.71,858.4149601,3,5,4,0
3456.85,206.3514534,3,5,4,1
4205.219,6299.15968,3,5,4,0
4028.4092,1226.149154,3,5,4,1
4012.4502,340.5177018,3,5,4,0
4134.111,313.051106,3,5,4,1
4195.266,0.175813203,3,5,4,1
4536.1484,5.609173182,3,5,4,1
4533.248,153.5948368,3,5,4,1
4453.5176,107.8279065,3,5,4,1
4409.204,27.11379991,3,5,4,1
4395.536,54.01626299,3,5,4,1
4381.953,99.4138338,3,5,4,1
4376.543,75.05416344,3,5,4,1
4363.077,9.591312208,3,5,4,1
4357.7134,4.261968849,3,5,4,1
4352.364,3233.545903,3,5,4,1
4349.693,31.95074787,3,5,4,1
4344.363,105.8342966,3,5,4,1
4336.3916,308.9748773,3,5,4,1
4320.536,6.343721667,3,5,4,1
4315.277,195.8919145,3,5,4,1
4312.652,1860.789894,3,5,4,1
4307.4116,10.70198001,3,5,4,1
4304.7964,547.332399,3,5,4,1
4289.171,145.8476612,3,5,4,1
4283.988,458.7247367,3,5,4,1
4273.6587,115.5766873,3,5,4,1
4271.084,100.0822252,3,5,4,1
4265.945,1518.05823,3,5,4,1
4265.945,19.18707685,3,5,4,1
4260.8174,96.73353325,3,5,4,1
4258.2583,193.7553623,3,5,4,1
4253.1494,427.9880097,3,5,4,1
4253.1494,89.19664377,3,5,4,1
4253.1494,623.0326081,3,5,4,1
4242.9683,439.3987716,3,5,4,1
4240.4307,119.4213927,3,5,4,1
4225.268,122.7372721,3,5,4,1
4210.214,24.73765588,3,5,4,1
4207.7153,13.58281511,3,5,4,1
4195.266,377.2558328,3,5,4,1
4192.785,49.59864738,3,5,4,1
4190.307,295.2008037,3,5,4,1
4187.832,140.1528995,3,5,4,1
4182.8906,274.7791527,3,5,4,1
4180.4243,35.94395832,3,5,4,1
4175.5005,3586428158,3,5,4,1
4173.043,95.65873831,3,5,4,1
4173.043,17.25512169,3,5,4,1
4170.588,140.4720939,3,5,4,1
4170.588,11.89515321,3,5,4,1
4170.588,289.3600236,3,5,4,1
4170.588,205.6301129,3,5,4,1
4168.136,470.686049,3,5,4,1
4163.241,121.6265254,3,5,4,1
4155.92,354.9856457,3,5,4,1
4155.92,345.1214597,3,5,4,1
4153.486,22869.09797,3,5,4,1
4151.054,142.5951915,3,5,4,1
4151.054,214.3202842,3,5,4,1
4148.6245,2.45454502,3,5,4,1
4148.6245,171.1236425,3,5,4,1
4146.1987,235.7622372,3,5,4,1
4146.1987,240.1863436,3,5,4,1
4146.1987,141.5201706,3,5,4,1
4143.776,274.6443169,3,5,4,1
4143.776,4.165137347,3,5,4,1
4141.355,2198.755392,3,5,4,1
4138.9375,61.28783786,3,5,4,1
4138.9375,392.0542848,3,5,4,1
4138.9375,299.6548097,3,5,4,1
4138.9375,93.95436605,3,5,4,1
4136.523,77.48508219,3,5,4,1
4136.523,141.9430315,3,5,4,1
4134.111,149.3992597,3,5,4,1
4134.111,57.96075758,3,5,4,1
4134.111,4.092203015,3,5,4,1
4134.111,427.8712681,3,5,4,1
4131.7017,699.4975982,3,5,4,1
4131.7017,90.05557938,3,5,4,1
4129.2954,67.97263108,3,5,4,1
4124.4907,86.11534735,3,5,4,1
4124.4907,141.1300929,3,5,4,1
4124.4907,373.89396,3,5,4,1
4124.4907,1151.595618,3,5,4,1
4122.093,37.88509208,3,5,4,1
4122.093,1468.905912,3,5,4,1
4119.6978,284.5062691,3,5,4,1
4119.6978,363.5404608,3,5,4,1
4119.6978,719.6940825,3,5,4,1
4110.145,62.60677446,3,5,4,1
4110.145,100.6232865,3,5,4,1
4107.7637,583.6398977,3,5,4,1
4107.7637,11.02040641,3,5,4,1
4105.3853,292.6593785,3,5,4,1
4103.0093,644.3557977,3,5,4,1
4095.8982,76.66282207,3,5,4,1
4095.8982,33.29910516,3,5,4,1
4095.8982,17.32434568,3,5,4,1
4095.8982,3062.399793,3,5,4,1
4093.5334,74.59850193,3,5,4,1
4093.5334,105.9154343,3,5,4,1
4093.5334,717.9214424,3,5,4,1
4091.1714,125.3059842,3,5,4,1
4091.1714,264.8317101,3,5,4,1
4091.1714,232.2300482,3,5,4,1
4086.4553,300.9737506,3,5,4,1
4086.4553,1098.879338,3,5,4,1
4086.4553,166.7135777,3,5,4,1
4086.4553,41.57728515,3,5,4,1
4084.1013,728.2469202,3,5,4,1
4084.1013,2282.547367,3,5,4,1
4081.7502,212.1441299,3,5,4,1
4079.4016,107.0786182,3,5,4,1
4077.0557,10.13626169,3,5,4,1
4077.0557,1717.686134,3,5,4,1
4077.0557,150.3393858,3,5,4,1
4074.7126,2155.806559,3,5,4,1
4070.0344,2859.941106,3,5,4,1
4070.0344,1704.383529,3,5,4,1
4065.3667,153.7710378,3,5,4,1
4065.3667,6099.391564,3,5,4,1
4065.3667,5501.447797,3,5,4,1
4056.064,483.7101312,3,5,4,1
4056.064,457.4898741,3,5,4,1
4053.7449,116.8316219,3,5,4,1
4053.7449,173.1924075,3,5,4,1
4053.7449,301.0776572,3,5,4,1
4053.7449,117.3686101,3,5,4,1
4053.7449,491.4489453,3,5,4,1
4051.4285,149.2712312,3,5,4,1
4051.4285,86.31312654,3,5,4,1
4046.8037,368.3303777,3,5,4,1
4044.495,3432.659358,3,5,4,1
4042.1892,604.8235932,3,5,4,1
4042.1892,139.8170433,3,5,4,1
4042.1892,32.35468424,3,5,4,1
4039.886,76.73379561,3,5,4,1
4037.5852,490.2034089,3,5,4,1
4037.5852,80.83986253,3,5,4,1
4035.2876,107.2812999,3,5,4,1
4035.2876,313.9230514,3,5,4,1
4035.2876,47.47598174,3,5,4,1
4032.992,351.0023167,3,5,4,1
4030.6992,140.303478,3,5,4,1
4030.6992,32.3124747,3,5,4,1
4030.6992,170.8922197,3,5,4,1
4028.4092,192.1031784,3,5,4,1
4026.1213,146.2408235,3,5,4,1
4026.1213,22.96022857,3,5,4,1
4023.8364,343.1086711,3,5,4,1
4019.2742,22.63894525,3,5,4,1
4019.2742,167.5951837,3,5,4,1
4016.9973,168.1188556,3,5,4,1
4016.9973,9.166328341,3,5,4,1
4014.7224,126.3062899,3,5,4,1
4014.7224,1166.865412,3,5,4,1
4012.4502,203.2925029,3,5,4,1
4012.4502,200.8632824,3,5,4,1
4012.4502,43.65496311,3,5,4,1
4012.4502,203.4153227,3,5,4,1
4012.4502,303.5873409,3,5,4,1
4010.181,85.91958006,3,5,4,1
4010.181,65.6433571,3,5,4,1
4010.181,31.96767576,3,5,4,1
4005.6497,342.735545,3,5,4,1
4005.6497,42.57226118,3,5,4,1
4003.388,57.74425154,3,5,4,1
4001.1284,535.2963382,3,5,4,1
3998.872,217.1255998,3,5,4,1
3985.385,259.4088791,3,5,4,1
3985.385,23.8837918,3,5,4,1
3983.1462,199.9561795,3,5,4,1
3980.9097,81.93635528,3,5,4,1
3980.9097,170.5216823,3,5,4,1
3980.9097,175.6599115,3,5,4,1
3978.6755,279.9502324,3,5,4,1
3976.444,133.0148348,3,5,4,1
3974.215,173.6892431,3,5,4,1
3974.215,117.565111,3,5,4,1
3974.215,126.5751129,3,5,4,1
3971.9885,26.76857553,3,5,4,1
3971.9885,198.0351109,3,5,4,1
3971.9885,88368.38135,3,5,4,1
3969.765,12350.58271,3,5,4,1
3967.5432,547.2067375,3,5,4,1
3965.3245,27.284517,3,5,4,1
3965.3245,60.11223932,3,5,4,1
3965.3245,273.3785902,3,5,4,1
3963.108,189.2585503,3,5,4,1
3963.108,504.4084155,3,5,4,1
3960.8936,63.75071488,3,5,4,1
3960.8936,442.1195664,3,5,4,1
3958.6824,1050622.193,3,5,4,1
3954.2666,34320.45193,3,5,4,1
3954.2666,173.3344847,3,5,4,1
3954.2666,74305.70112,3,5,4,1
3952.0623,2597.695455,3,5,4,1
3952.0623,416.754717,3,5,4,1
3952.0623,2661.325144,3,5,4,1
3949.8606,2029.340584,3,5,4,1
3945.4646,938.0097788,3,5,4,1
3945.4646,196.5199247,3,5,4,1
3945.4646,169.4103503,3,5,4,1
3945.4646,378.8269181,3,5,4,1
3945.4646,30.03190536,3,5,4,1
3945.4646,1249.426976,3,5,4,1
3943.2703,455.0980475,3,5,4,1
3941.0784,841.3471066,3,5,4,1
3941.0784,1909176.37,3,5,4,1
3938.8887,65.37794057,3,5,4,1
3938.8887,250.8750969,3,5,4,1
3938.8887,443.8685159,3,5,4,1
3936.702,3003.111167,3,5,4,1
3936.702,6083.25776,3,5,4,1
3932.335,43.57476154,3,5,4,1
3932.335,144.585953,3,5,4,1
3930.1553,753.5141729,3,5,4,1
3927.9778,885.2005395,3,5,4,1
3927.9778,14914.56239,3,5,4,1
3925.803,422.337779,3,5,4,1
3925.803,81.9552782,3,5,4,1
3925.803,84.05805424,3,5,4,1
3925.803,103.3590712,3,5,4,1
3923.6301,110.046645,3,5,4,1
3923.6301,44.17858355,3,5,4,1
3923.6301,574.1491843,3,5,4,1
3919.2925,179.0410898,3,5,4,1
3917.127,51.87437951,3,5,4,1
3914.964,1835.000882,3,5,4,1
3914.964,68.15738993,3,5,4,1
3912.8035,1777.250502,3,5,4,1
3910.6453,304.7192754,3,5,4,1
3910.6453,103.2134804,3,5,4,1
3910.6453,23.86705291,3,5,4,1
3908.4895,989.2430272,3,5,4,1
3904.185,343.6187459,3,5,4,1
3897.746,125.9118232,3,5,4,1
3895.6042,1963.207979,3,5,4,1
3893.465,217.9324338,3,5,4,1
3893.465,91.84764813,3,5,4,1
3882.804,7936.819153,3,5,4,1
3880.6787,931.3771693,3,5,4,1
3880.6787,340.9763934,3,5,4,1
3880.6787,127.1642892,3,5,4,1
3878.5557,204.7309364,3,5,4,1
3876.4353,3393.508479,3,5,4,1
3874.317,114.3540669,3,5,4,1
3874.317,468.0258868,3,5,4,1
3874.317,99.63623021,3,5,4,1
3872.201,37.61086904,3,5,4,1
3872.201,50.08860807,3,5,4,1
3867.9758,126.2379251,3,5,4,1
3859.5537,66.45453364,3,5,4,1
3857.4536,1423.809253,3,5,4,1
3849.0771,193.9557851,3,5,4,1
3849.0771,1580.507868,3,5,4,1
3846.9885,112.0881817,3,5,4,1
3846.9885,60.7575379,3,5,4,1
3836.58,181.9944766,3,5,4,1
3832.4324,357.3089391,3,5,4,1
3830.3618,48.43194387,3,5,4,1
3828.2937,19.46912774,3,5,4,1
3824.164,70.92932217,3,5,4,1
3820.043,7240.19704,3,5,4,1
3817.986,3610.857405,3,5,4,1
3811.828,8922.421463,3,5,4,1
3811.828,718.9705599,3,5,4,1
3811.828,8.60366076,3,5,4,1
3809.7795,128.3763876,3,5,4,1
3805.6897,488.8900626,3,5,4,1
3797.5361,311.1358033,3,5,4,1
3797.5361,154.3384836,3,5,4,1
3795.5032,246.3142482,3,5,4,1
3793.4722,653.9843322,3,5,4,1
3791.4438,143.1835678,3,5,4,1
3791.4438,376.0676303,3,5,4,1
3783.351,8229.515409,3,5,4,1
3775.2927,166.8591421,3,5,4,1
3775.2927,102.9467305,3,5,4,1
3759.2788,167.264563,3,5,4,1
3759.2788,898.6367898,3,5,4,1
3753.3086,79.69040044,3,5,4,1
3741.4248,1016300576,3,5,4,1
3737.48,4003.772938,3,5,4,1
3731.579,775.0799357,3,5,4,1
3717.8813,21.76221049,3,5,4,1
3692.7083,16268.78172,3,5,4,1
3690.7861,597.1284853,3,5,4,1
3662.1902,105.1375203,3,5,4,1
3654.6392,769609.1174,3,5,4,1
3648.9963,385.7184069,3,5,4,1
3608.1423,56.66438323,3,5,4,1
3580.808,1081.670551,3,5,4,1
3580.808,2592.177006,3,5,4,1
3527.3633,143.4580298,3,5,4,1
3109.6492,236.5384925,0,3,4,1
4302.1846,3257.218792,3,5,4,1
4012.4502,376.8112456,3,5,4,1
3932.335,13.20790726,4,3,4,1
4230.31,287155.715,4,3,4,2
4185.36,854.2015298,4,3,4,1
4160.7983,85.81488859,4,3,4,2
4148.6245,38.11276437,4,3,4,1
4129.2954,181.9770168,4,3,4,2
4124.4907,44.97178319,4,3,4,1
4049.1147,41.20586838,4,3,4,2
4030.6992,20.3512581,4,3,4,1
4014.7224,757.6870302,4,3,4,2
4012.4502,913789.9045,4,3,4,1
3974.215,11695.18958,4,3,4,2
3958.6824,80.09411818,4,3,4,1
3904.185,101.8664104,4,3,4,2
3692.7083,83.38480107,4,3,4,1
3609.9797,484.3895982,3,5,4,1
3941.0784,708.1166224,3,5,4,1
4431.25,559.2601942,3,5,4,1
4187.832,16.55787677,3,5,4,1
4187.832,296.0572104,3,5,4,1
4030.6992,613.6020197,3,5,4,1
3914.964,16.37229871,4,3,4,1
4363.077,195.072329,3,5,4,0
3828.2937,38477.43169,3,5,4,1
3751.3228,294.7182881,4,3,4,2
4190.307,56.11642179,4,3,4,1
4084.1013,430.5403863,4,3,4,2
4049.1147,1140.415781,4,3,4,1
4032.992,102.9972296,4,3,4,2
3983.1462,30.75364013,4,3,4,1
3967.5432,162.2250461,4,3,4,2
3945.4646,1184.222975,4,3,4,1
3882.804,165.037924,4,3,4,2
3874.317,149.0230726,4,3,4,1
3912.8035,176159.1347,3,5,4,1
5064.285,232.8362392,3,5,4,1
3849.0771,9097.403547,3,5,4,1
3830.3618,258.879698,3,5,4,1
4126.8916,1376.571101,3,5,4,1
4014.7224,0.364125647,4,3,4,2
4615.8853,3.241349124,4,3,4,2
4524.5693,0.026706593,4,3,4,2
4459.1196,0.594398479,4,3,4,2
4447.9297,7.403145598,4,3,4,2
4434.0215,2.714064988,4,3,4,2
4422.957,0.788123799,4,3,4,2
4376.543,0.043262841,4,3,4,2
4376.543,9.456278481,4,3,4,2
4260.8174,5.166813968,4,3,4,2
4253.1494,50.76277352,4,3,4,2
4205.219,1.172356354,4,3,4,2
4197.75,913.4805085,4,3,4,2
4180.4243,2.57946811,4,3,4,2
4153.486,0.271681432,4,3,4,2
4143.776,52.87356511,4,3,4,2
4119.6978,88.31585365,4,3,4,2
4110.145,44.01001041,4,3,4,2
4098.2656,30.88683794,4,3,4,2
4093.5334,7.311440169,4,3,4,2
4058.3857,80.79230704,4,3,4,2
4049.1147,439.7130032,4,3,4,2
4005.6497,354.362086,4,3,4,2
3960.8936,198.0208309,4,3,4,2
3787.3933,548.1181835,4,3,4,2
3692.7083,1480.84843,4,3,4,2
3615.5022,2142.270997,4,3,4,2
3492.6108,238.4724129,4,3,4,2
2905.7375,0.091400595,4,3,4,2
4784.075,1.263397092,4,3,4,6
4726.6665,0.058392056,4,3,4,2
4518.802,3.383112101,4,3,4,6
4442.356,2.493171995,4,3,4,2
4431.25,1.44726176,4,3,4,6
4376.543,12.75774202,4,3,4,2
4276.2363,1778514.119,4,3,4,2
3882.804,0.024835871,4,3,4,6
4521.6836,0.038381988,4,3,4,6
5108.0693,0.112292933,4,3,4,6
4823.1294,0.048538503,4,3,4,6
4816.576,0.044573403,4,3,4,6
4813.306,0.058139292,4,3,4,6
4806.78,0.037970727,4,3,4,6
4771.1978,0.028297501,4,3,4,6
4742.475,0.064893596,4,3,4,6
4726.6665,0.014178044,4,3,4,6
4726.6665,0.042691079,4,3,4,6
4710.963,0.358248455,4,3,4,6
4698.4756,0.007097039,4,3,4,6
4682.959,0.014625037,4,3,4,6
4679.8677,0.012104778,4,3,4,6
4670.619,0.048078615,4,3,4,6
4667.5444,0.054924954,4,3,4,6
4652.231,0.030671693,4,3,4,6
4652.231,0.159304921,4,3,4,6
4615.8853,0.05477184,4,3,4,6
4612.8823,0.020994725,4,3,4,6
4600.9087,0.024633796,4,3,4,6
4568.299,0.019138842,4,3,4,6
4553.6284,0.06938203,4,3,4,6
4544.872,0.037551588,4,3,4,6
4530.351,0.140059146,4,3,4,6
4527.4585,0.012723598,4,3,4,6
4527.4585,0.029740822,4,3,4,6
4515.9233,0.029454556,4,3,4,6
4507.311,0.005554287,4,3,4,6
4501.5874,0.014189031,4,3,4,6
4487.342,0.004343076,4,3,4,6
4478.838,0.06143012,4,3,4,6
4459.1196,0.010735341,4,3,4,6
4431.25,5.484804815,4,3,4,6
4352.364,2077.937476,4,3,4,6
4103.0093,341.5831331,4,3,4,6
3830.3618,0.186151856,4,3,4,6
4968.4653,1.034755418,9,3,4,1
3662.1902,4978587.155,3,5,4,0
3921.46,2.402206834,3,5,4,1
4107.7637,302.4860597,3,5,4,1
4105.3853,175.6688218,3,5,4,1
4072.372,177.0161739,3,5,4,1
4007.914,225.7783157,3,5,4,1
3965.3245,27.03239361,3,5,4,1
3904.185,35.11853539,3,5,4,1
3895.6042,1130.6116,3,5,4,1
3882.804,27530.54826,3,5,4,1
3867.9758,322.8125093,3,5,4,1
3867.9758,240.3659076,3,5,4,1
3842.8184,528.19986,3,5,4,1
3824.164,503.636857,3,5,4,1
3811.828,5530720.193,3,5,4,1
3795.5032,98.93040348,3,5,4,1
3779.3176,89.87477334,3,5,4,1
3775.2927,2.75045108,3,5,4,1
3753.3086,2414.069029,3,5,4,1
3749.3389,723.6611623,3,5,4,1
3739.4514,86.23879745,3,5,4,1
3723.7395,569.6728482,3,5,4,1
3721.785,5034.980781,3,5,4,1
3717.8813,343.1739458,3,5,4,1
3717.8813,135.0417156,3,5,4,1
3702.3496,643.1916198,3,5,4,1
3690.7861,546.4024789,3,5,4,1
3669.7722,430.9908382,3,5,4,1
3621.0417,87.82864875,3,5,4,1
3617.347,527.5740012,3,5,4,1
3609.9797,293.9137826,3,5,4,1
3608.1423,2619.219701,3,5,4,1
3593.5122,256.2086657,3,5,4,1
3589.8733,154.5040215,3,5,4,1
3546.7732,115.9685249,3,5,4,1
3516.865,3234.570033,3,5,4,1
3465.298,2383.478927,3,5,4,1
3397.221,32.30076683,4,3,4,2
3704.2842,1175.375937,3,5,4,1
3692.7083,10.25897079,3,5,4,1
3686.9475,33.98409353,3,5,4,1
3426.7761,74386.46313,3,5,4,1
3297.6743,328.0196768,3,5,4,1
3710.0994,364.3990739,4,3,4,2
3641.4998,0.032662081,4,3,4,6
4664.4736,0.011799424,4,3,4,6
4442.356,0.007248038,4,3,4,6
4207.7153,0.010408602,4,3,4,6
4151.054,63.98707644,3,5,4,1
4661.4067,450.1632971,3,5,4,0
4185.36,514.9243001,3,5,4,0
3895.6042,1211.309891,3,5,4,0
3849.0771,124.3532036,3,5,4,0
3838.6572,14091.79925,3,5,4,0
3320.843,122.5243051,3,5,4,0
4019.2742,0.062342602,3,5,4,1
4476.01,2.041119139,3,5,4,1
4328.449,158.7063832,3,5,4,1
4312.652,1.685656149,3,5,4,1
4304.7964,4.764589153,3,5,4,1
4210.214,4.519402437,3,5,4,1
4197.75,157.9416907,3,5,4,1
4195.266,19.25423929,3,5,4,1
4187.832,24.79891529,3,5,4,1
4180.4243,2.531628116,3,5,4,1
4170.588,25.07740847,3,5,4,1
4146.1987,10.05658664,3,5,4,1
4122.093,364.4873096,3,5,4,1
4112.5293,64.41434591,3,5,4,1
4105.3853,141.4470554,3,5,4,1
4105.3853,7.447179219,3,5,4,1
4103.0093,27.03187034,3,5,4,1
4093.5334,669.5163249,3,5,4,1
4091.1714,2.477061105,3,5,4,1
4086.4553,3.760858771,3,5,4,1
4084.1013,26792.16915,3,5,4,1
4070.0344,39.09018933,3,5,4,1
4070.0344,454.1737079,3,5,4,1
4053.7449,48.85798043,3,5,4,1
4053.7449,250.8961885,3,5,4,1
4051.4285,23.339825,3,5,4,1
4051.4285,11.68582624,3,5,4,1
4049.1147,534.4052995,3,5,4,1
4046.8037,121.112976,3,5,4,1
4044.495,6866.166755,3,5,4,1
4039.886,132.5448826,3,5,4,1
4037.5852,15.61303054,3,5,4,1
4026.1213,40.05248699,3,5,4,1
4021.5542,44.67212672,3,5,4,1
4016.9973,3.784179562,3,5,4,1
4012.4502,74.38235963,3,5,4,1
4007.914,294.0722423,3,5,4,1
4005.6497,389.079893,3,5,4,1
4005.6497,121.5179279,3,5,4,1
4005.6497,227.4182984,3,5,4,1
4005.6497,250.9303764,3,5,4,1
4003.388,112.5266251,3,5,4,1
4001.1284,139.4206055,3,5,4,1
4001.1284,105.440736,3,5,4,1
3998.872,72.88816363,3,5,4,1
3983.1462,4.859627771,3,5,4,1
3980.9097,168.5116912,3,5,4,1
3978.6755,83.43093275,3,5,4,1
3978.6755,164.3904152,3,5,4,1
3974.215,174.8355084,3,5,4,1
3974.215,26.76151119,3,5,4,1
3969.765,75305.23433,3,5,4,1
3965.3245,39.07154319,3,5,4,1
3965.3245,77.84616585,3,5,4,1
3965.3245,14.3874202,3,5,4,1
3965.3245,1.30573331,3,5,4,1
3960.8936,60.08931642,3,5,4,1
3958.6824,6.439421305,3,5,4,1
3956.4731,364.2820566,3,5,4,1
3949.8606,29.69175523,3,5,4,1
3949.8606,290.6432196,3,5,4,1
3949.8606,167.1488223,3,5,4,1
3947.6614,35.36096744,3,5,4,1
3945.4646,2700.786664,3,5,4,1
3938.8887,141863.5608,3,5,4,1
3934.517,146.3187881,3,5,4,1
3934.517,644.4821665,3,5,4,1
3930.1553,49.50835686,3,5,4,1
3927.9778,11.96535989,3,5,4,1
3927.9778,138.7868536,3,5,4,1
3925.803,21.6297055,3,5,4,1
3912.8035,5.48E+12,3,5,4,1
3910.6453,29.66455239,3,5,4,1
3908.4895,290.8242294,3,5,4,1
3906.336,75.85654135,3,5,4,1
3906.336,4764.288265,3,5,4,1
3904.185,51.62334171,3,5,4,1
3904.185,11.68931232,3,5,4,1
3904.185,181.5318266,3,5,4,1
3904.185,28117.15156,3,5,4,1
3902.0364,479.897493,3,5,4,1
3899.89,15.88164833,3,5,4,1
3897.746,1065.455452,3,5,4,1
3895.6042,533.5332435,3,5,4,1
3895.6042,172.8361395,3,5,4,1
3895.6042,163.4650349,3,5,4,1
3893.465,35.01864383,3,5,4,1
3891.3281,220.3464629,3,5,4,1
3891.3281,40.9621143,3,5,4,1
3887.0615,66.48969395,3,5,4,1
3884.9314,191.5364355,3,5,4,1
3882.804,308.1548127,3,5,4,1
3882.804,12.41567944,3,5,4,1
3880.6787,185.0443168,3,5,4,1
3876.4353,182.5845834,3,5,4,1
3876.4353,174.4603089,3,5,4,1
3867.9758,21.63093136,3,5,4,1
3863.7603,27.30410384,3,5,4,1
3859.5537,195.1475015,3,5,4,1
